Sword	Refinement	Artifact set	Mainstats	E optimized substat ATK%/DEF%/CR/CD	Rotation optimized substat ATK%/DEF%/CR/CD	E optimized damage	Rotation optimized damage
Festering Desire	1	2-gamb-2-no	DEF%/GEO/CD	0/13/7/0	0/8/12/0	14077.785125131275	259133.07232970142
Festering Desire	2	2-gamb-2-no	DEF%/GEO/CD	0/13/7/0	0/8/12/0	14521.382257805055	265864.2079128019
Festering Desire	3	2-gamb-2-no	DEF%/GEO/CD	0/13/7/0	0/9/11/0	14971.561550592241	272750.5716728005
Festering Desire	4	2-gamb-2-no	DEF%/GEO/CD	0/13/7/0	0/9/11/0	15428.323003492838	279751.43300836015
Festering Desire	5	2-gamb-2-no	DEF%/GEO/CD	0/14/6/0	0/9/11/0	15893.405587674242	286847.6126489815
Festering Desire	1	2-gamb-2-petra	DEF%/GEO/CD	0/13/7/0	0/8/12/0	15076.681893707291	274139.10190220864
Festering Desire	2	2-gamb-2-petra	DEF%/GEO/CD	0/13/7/0	0/9/11/0	15532.62057659371	281101.5011308418
Festering Desire	3	2-gamb-2-petra	DEF%/GEO/CD	0/13/7/0	0/9/11/0	15995.141419593538	288185.76598333044
Festering Desire	4	2-gamb-2-petra	DEF%/GEO/CD	0/13/7/0	0/9/11/0	16464.24442270677	295365.34914088086
Festering Desire	5	2-gamb-2-petra	DEF%/GEO/CD	0/14/6/0	0/10/10/0	16941.78326496146	302665.0264893531
Festering Desire	1	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12072.277953215998	225694.87676769664
Festering Desire	2	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12462.4327464	232206.17967407394
Festering Desire	3	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12856.884004223999	238810.8117285443
Festering Desire	4	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13255.631726687998	245508.7729311078
Festering Desire	5	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13658.675913791998	252300.0632817644
Festering Desire	1	2-glad-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	10939.085404415999	209785.49411668477
Festering Desire	2	2-glad-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	11321.1843264	216121.80487038742
Festering Desire	3	2-glad-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	11707.579713023999	222551.44477218323
Festering Desire	4	2-glad-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12098.271564288	229074.41382207212
Festering Desire	5	2-glad-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12493.259880191998	235690.7120200541
Festering Desire	1	2-petra-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12072.277953215998	225357.4557475145
Festering Desire	2	2-petra-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12462.4327464	231813.3496965197
Festering Desire	3	2-petra-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12856.884004223999	238361.77859453642
Festering Desire	4	2-petra-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13255.631726687998	245002.74244156462
Festering Desire	5	2-petra-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13658.675913791998	251736.24123760435
Festering Desire	1	2-def-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	11587.850892288001	213230.2954324552
Festering Desire	2	2-def-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	11992.6109952	220054.13300822763
Festering Desire	3	2-def-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12401.922373632004	226977.99813046918
Festering Desire	4	2-def-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12815.785027584003	234001.89079917967
Festering Desire	5	2-def-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13234.198957056002	241125.81101435912
Festering Desire	1	2-def-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	11587.850892288001	213478.09261173187
Festering Desire	2	2-def-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	11992.6109952	220255.33960803514
Festering Desire	3	2-def-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12401.922373632004	227131.9312005905
Festering Desire	4	2-def-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12815.785027584003	234107.86738939787
Festering Desire	5	2-def-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13234.198957056002	241183.14817445722
Festering Desire	1	2-def-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	12788.249810688	230876.4400980825
Festering Desire	2	2-def-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13201.543555200002	237839.95821235832
Festering Desire	3	2-def-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	13619.388575232002	244902.82092288623
Festering Desire	4	2-def-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	14041.784870784	252065.02822966618
Festering Desire	5	2-def-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/12/8	14468.732441856	259326.58013269806
Festering Desire	1	2-gamb-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	12091.787762687998	217500.91272098396
Festering Desire	2	2-gamb-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	12473.3247552	223593.60268028796
Festering Desire	3	2-gamb-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	12859.034591232004	229752.92796543206
Festering Desire	4	2-gamb-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	13248.917270783999	235978.88857641598
Festering Desire	5	2-gamb-2-glad	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	13642.972793855999	242271.48451324
Festering Desire	1	2-gamb-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	12091.787762687998	217570.31770806396
Festering Desire	2	2-gamb-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	12473.3247552	223631.354983448
Festering Desire	3	2-gamb-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	12859.034591232004	229758.68140147204
Festering Desire	4	2-gamb-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	13248.917270783999	235952.296962136
Festering Desire	5	2-gamb-2-no	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	13642.972793855999	242212.20166544
Festering Desire	1	2-gamb-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	13192.375241087999	234263.38089581396
Festering Desire	2	2-gamb-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	13581.736315199998	240448.710313648
Festering Desire	3	2-gamb-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	13975.270232832003	246700.32887412203
Festering Desire	4	2-gamb-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	14372.976993983997	253018.23657723595
Festering Desire	5	2-gamb-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/20/0/0	14774.856598655997	259402.43342298997
Festering Desire	1	2-glad-2-petra	DEF%/ATK%/CR	0/19/0/1	0/5/5/10	11486.282473050736	226237.87621812487
Festering Desire	2	2-glad-2-petra	DEF%/ATK%/CR	0/18/0/2	0/7/4/9	11855.784534760858	232683.28083831645
Festering Desire	3	2-glad-2-petra	DEF%/ATK%/CR	0/18/0/2	0/6/4/10	12235.567903827608	239255.84130903942
Festering Desire	4	2-glad-2-petra	DEF%/ATK%/CR	0/17/0/3	0/6/4/10	12622.702562796212	245945.1821427915
Festering Desire	5	2-glad-2-petra	DEF%/ATK%/CR	0/17/0/3	0/7/3/10	13018.640356725238	252736.9538696257
Festering Desire	1	2-glad-2-no	DEF%/ATK%/CR	0/19/0/1	0/5/5/10	10408.095757808178	210826.18811323907
Festering Desire	2	2-glad-2-no	DEF%/ATK%/CR	0/18/0/2	0/5/5/10	10770.089980295577	217066.992562089
Festering Desire	3	2-glad-2-no	DEF%/ATK%/CR	0/18/0/2	0/5/5/10	11141.804384415129	223401.1258728493
Festering Desire	4	2-glad-2-no	DEF%/ATK%/CR	0/17/0/3	0/6/4/10	11520.603968838454	229861.54557300144
Festering Desire	5	2-glad-2-no	DEF%/ATK%/CR	0/17/0/3	0/6/4/10	11907.834865537077	236466.84218000586
Festering Desire	1	2-petra-2-no	DEF%/ATK%/CR	0/19/0/1	0/7/4/9	11486.282473050736	225863.90987698463
Festering Desire	2	2-petra-2-no	DEF%/ATK%/CR	0/18/0/2	0/7/4/9	11855.784534760858	232267.96091241087
Festering Desire	3	2-petra-2-no	DEF%/ATK%/CR	0/18/0/2	0/6/4/10	12235.567903827608	238766.83421949932
Festering Desire	4	2-petra-2-no	DEF%/ATK%/CR	0/17/0/3	0/6/4/10	12622.702562796212	245393.76166686503
Festering Desire	5	2-petra-2-no	DEF%/ATK%/CR	0/17/0/3	0/7/3/10	13018.640356725238	252133.3575833924
Festering Desire	1	2-def-2-glad	DEF%/ATK%/CR	0/17/0/3	0/1/7/12	11183.268588854224	215611.008958983
Festering Desire	2	2-def-2-glad	DEF%/ATK%/CR	0/16/0/4	0/2/6/12	11583.722994708087	222358.04378882243
Festering Desire	3	2-def-2-glad	DEF%/ATK%/CR	0/16/0/4	0/2/6/12	11995.26687117254	229232.43030600788
Festering Desire	4	2-def-2-glad	DEF%/ATK%/CR	0/15/0/5	0/2/6/12	12414.501074678172	236209.69227257694
Festering Desire	5	2-def-2-glad	DEF%/ATK%/CR	0/15/0/5	0/3/5/12	12842.88900015836	243358.16185932385
Festering Desire	1	2-def-2-no	DEF%/ATK%/CR	0/17/0/3	0/1/7/12	11183.268588854224	215909.13369802848
Festering Desire	2	2-def-2-no	DEF%/ATK%/CR	0/16/0/4	0/2/6/12	11583.722994708087	222592.246915147
Festering Desire	3	2-def-2-no	DEF%/ATK%/CR	0/16/0/4	0/2/6/12	11995.26687117254	229409.74525231618
Festering Desire	4	2-def-2-no	DEF%/ATK%/CR	0/15/0/5	0/2/6/12	12414.501074678172	236329.26770514343
Festering Desire	5	2-def-2-no	DEF%/ATK%/CR	0/15/0/5	0/3/5/12	12842.88900015836	243414.71241736025
Festering Desire	1	2-def-2-petra	DEF%/ATK%/CR	0/17/0/3	0/3/6/11	12341.756357036635	232714.1929099346
Festering Desire	2	2-def-2-petra	DEF%/ATK%/CR	0/16/0/4	0/3/6/11	12751.4370062714	239590.7410026097
Festering Desire	3	2-def-2-petra	DEF%/ATK%/CR	0/16/0/4	0/4/5/11	13172.812702766701	246632.1376061251
Festering Desire	4	2-def-2-petra	DEF%/ATK%/CR	0/15/0/5	0/3/5/12	13602.112784628252	253786.77232077875
Festering Desire	5	2-def-2-petra	DEF%/ATK%/CR	0/15/0/5	0/3/5/12	14040.919690471641	261081.37869410112
Festering Desire	1	2-gamb-2-glad	DEF%/ATK%/CR	0/20/0/0	0/13/1/6	11428.88481216	215338.14912444074
Festering Desire	2	2-gamb-2-glad	DEF%/ATK%/CR	0/19/0/1	0/12/1/7	11782.984573184387	221591.92809991623
Festering Desire	3	2-gamb-2-glad	DEF%/ATK%/CR	0/18/0/2	0/12/1/7	12143.910185037395	227951.92937998954
Festering Desire	4	2-gamb-2-glad	DEF%/ATK%/CR	0/18/0/2	0/11/1/8	12515.503568446733	234399.4393301797
Festering Desire	5	2-gamb-2-glad	DEF%/ATK%/CR	0/17/0/3	0/11/1/8	12893.130378027749	241001.38365541934
Festering Desire	1	2-gamb-2-no	DEF%/ATK%/CR	0/20/0/0	0/13/1/6	11428.88481216	215416.69265534237
Festering Desire	2	2-gamb-2-no	DEF%/ATK%/CR	0/19/0/1	0/12/1/7	11782.984573184387	221623.03292521706
Festering Desire	3	2-gamb-2-no	DEF%/ATK%/CR	0/18/0/2	0/12/1/7	12143.910185037395	227936.14972274646
Festering Desire	4	2-gamb-2-no	DEF%/ATK%/CR	0/18/0/2	0/12/1/7	12515.503568446733	234335.55921410737
Festering Desire	5	2-gamb-2-no	DEF%/ATK%/CR	0/17/0/3	0/11/1/8	12893.130378027749	240882.37831485624
Festering Desire	1	2-gamb-2-petra	DEF%/ATK%/CR	0/20/0/0	0/15/0/5	12469.13525016	231051.72517840067
Festering Desire	2	2-gamb-2-petra	DEF%/ATK%/CR	0/19/0/1	0/14/0/6	12830.050737863092	237361.97495466896
Festering Desire	3	2-gamb-2-petra	DEF%/ATK%/CR	0/18/0/2	0/14/0/6	13198.069055266338	243820.11275512187
Festering Desire	4	2-gamb-2-petra	DEF%/ATK%/CR	0/18/0/2	0/13/0/7	13577.339278439385	250365.4855351889
Festering Desire	5	2-gamb-2-petra	DEF%/ATK%/CR	0/17/0/3	0/13/0/7	13962.803805408368	257077.5913385253
Festering Desire	1	2-glad-2-petra	DEF%/ATK%/CD	0/12/8/0	0/6/14/0	11098.468728714928	226273.08251991824
Festering Desire	2	2-glad-2-petra	DEF%/ATK%/CD	0/13/7/0	0/6/14/0	11513.230393580696	232706.73707927528
Festering Desire	3	2-glad-2-petra	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	11936.226650558172	239257.7549945008
Festering Desire	4	2-glad-2-petra	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	12365.985381414683	245959.6961620506
Festering Desire	5	2-glad-2-petra	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	12802.506586150233	252757.17391545352
Festering Desire	1	2-glad-2-no	DEF%/ATK%/CD	0/12/8/0	0/4/15/1	10056.685055806769	210850.57710584876
Festering Desire	2	2-glad-2-no	DEF%/ATK%/CD	0/13/7/0	0/4/15/1	10458.905265963418	217051.5553857985
Festering Desire	3	2-glad-2-no	DEF%/ATK%/CD	0/13/7/0	0/5/14/1	10869.221884417693	223407.7702728768
Festering Desire	4	2-glad-2-no	DEF%/ATK%/CD	0/13/7/0	0/5/14/1	11286.300976751003	229881.0386800713
Festering Desire	5	2-glad-2-no	DEF%/ATK%/CD	0/13/7/0	0/5/14/1	11710.142542963353	236449.88871480862
Festering Desire	1	2-petra-2-no	DEF%/ATK%/CD	0/12/8/0	0/6/14/0	11098.468728714928	225908.07395549802
Festering Desire	2	2-petra-2-no	DEF%/ATK%/CD	0/13/7/0	0/6/14/0	11513.230393580696	232281.70075160163
Festering Desire	3	2-petra-2-no	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	11936.226650558172	238780.6861059054
Festering Desire	4	2-petra-2-no	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	12365.985381414683	245421.8193718432
Festering Desire	5	2-petra-2-no	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	12802.506586150233	252157.62240323576
Festering Desire	1	2-def-2-glad	DEF%/ATK%/CD	0/10/10/0	0/1/17/2	10940.828653812325	215611.52852860294
Festering Desire	2	2-def-2-glad	DEF%/ATK%/CD	0/10/10/0	0/1/17/2	11372.265785377384	222331.38596339943
Festering Desire	3	2-def-2-glad	DEF%/ATK%/CD	0/10/10/0	0/2/16/2	11810.649384459879	229223.59308249794
Festering Desire	4	2-def-2-glad	DEF%/ATK%/CD	0/11/9/0	0/2/16/2	12258.800577717571	236224.26585128723
Festering Desire	5	2-def-2-glad	DEF%/ATK%/CD	0/11/9/0	0/3/15/2	12714.397869178309	243339.92134520996
Festering Desire	1	2-def-2-no	DEF%/ATK%/CD	0/10/10/0	0/1/17/2	10940.828653812325	215908.80973584868
Festering Desire	2	2-def-2-no	DEF%/ATK%/CD	0/10/10/0	0/1/17/2	11372.265785377384	222571.58347005013
Festering Desire	3	2-def-2-no	DEF%/ATK%/CD	0/10/10/0	0/2/16/2	11810.649384459879	229399.61633519075
Festering Desire	4	2-def-2-no	DEF%/ATK%/CD	0/11/9/0	0/2/16/2	12258.800577717571	236342.35585688805
Festering Desire	5	2-def-2-no	DEF%/ATK%/CD	0/11/9/0	0/3/15/2	12714.397869178309	243394.73256478214
Festering Desire	1	2-def-2-petra	DEF%/ATK%/CD	0/10/10/0	0/3/16/1	12074.201787839846	232717.0512504664
Festering Desire	2	2-def-2-petra	DEF%/ATK%/CD	0/10/10/0	0/3/16/1	12518.663546000103	239618.47983221637
Festering Desire	3	2-def-2-petra	DEF%/ATK%/CD	0/10/10/0	0/4/15/1	12970.071771677798	246625.52116263914
Festering Desire	4	2-def-2-petra	DEF%/ATK%/CD	0/11/9/0	0/4/15/1	13431.517469718614	253803.99523152574
Festering Desire	5	2-def-2-petra	DEF%/ATK%/CD	0/11/9/0	0/4/15/1	13900.442446527031	261085.72195907513
Festering Desire	1	2-gamb-2-glad	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	10974.545830755127	214559.78263582155
Festering Desire	2	2-gamb-2-glad	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	11379.801880768306	220868.53473501443
Festering Desire	3	2-gamb-2-glad	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	11791.640090894893	227270.54417409122
Festering Desire	4	2-gamb-2-glad	DEF%/ATK%/CD	0/13/7/0	0/8/12/0	12210.060461134884	233817.0050431976
Festering Desire	5	2-gamb-2-glad	DEF%/ATK%/CD	0/14/6/0	0/8/12/0	12636.445603568614	240479.85762128522
Festering Desire	1	2-gamb-2-no	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	10974.545830755127	214639.0379299523
Festering Desire	2	2-gamb-2-no	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	11379.801880768306	220895.2380254208
Festering Desire	3	2-gamb-2-no	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	11791.640090894893	227243.91862567246
Festering Desire	4	2-gamb-2-no	DEF%/ATK%/CD	0/13/7/0	0/8/12/0	12210.060461134884	233735.37657882724
Festering Desire	5	2-gamb-2-no	DEF%/ATK%/CD	0/14/6/0	0/8/12/0	12636.445603568614	240344.13384079028
Festering Desire	1	2-gamb-2-petra	DEF%/ATK%/CD	0/13/7/0	0/7/13/0	11973.44259933114	229625.52365208708
Festering Desire	2	2-gamb-2-petra	DEF%/ATK%/CD	0/13/7/0	0/8/12/0	12391.04019955696	236055.89371372943
Festering Desire	3	2-gamb-2-petra	DEF%/ATK%/CD	0/13/7/0	0/8/12/0	12815.219959896187	242652.78785384205
Festering Desire	4	2-gamb-2-petra	DEF%/ATK%/CD	0/13/7/0	0/8/12/0	13245.981880348818	249344.5869687575
Festering Desire	5	2-gamb-2-petra	DEF%/ATK%/CD	0/14/6/0	0/8/12/0	13684.823280855833	256131.29105847597
Festering Desire	1	2-glad-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12072.277953215998	225694.87676769664
Festering Desire	2	2-glad-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12462.4327464	232206.17967407394
Festering Desire	3	2-glad-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12856.884004223999	238810.8117285443
Festering Desire	4	2-glad-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13255.631726687998	245508.7729311078
Festering Desire	5	2-glad-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13658.675913791998	252300.0632817644
Festering Desire	1	2-glad-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	10939.085404415999	209785.49411668477
Festering Desire	2	2-glad-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	11321.1843264	216121.80487038742
Festering Desire	3	2-glad-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	11707.579713023999	222551.44477218323
Festering Desire	4	2-glad-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12098.271564288	229074.41382207212
Festering Desire	5	2-glad-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12493.259880191998	235690.7120200541
Festering Desire	1	2-petra-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12072.277953215998	225357.4557475145
Festering Desire	2	2-petra-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12462.4327464	231813.3496965197
Festering Desire	3	2-petra-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12856.884004223999	238361.77859453642
Festering Desire	4	2-petra-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13255.631726687998	245002.74244156462
Festering Desire	5	2-petra-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13658.675913791998	251736.24123760435
Festering Desire	1	2-def-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	11587.850892288001	213230.2954324552
Festering Desire	2	2-def-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	11992.6109952	220054.13300822763
Festering Desire	3	2-def-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12401.922373632004	226977.99813046918
Festering Desire	4	2-def-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12815.785027584003	234001.89079917967
Festering Desire	5	2-def-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13234.198957056002	241125.81101435912
Festering Desire	1	2-def-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	11587.850892288001	213478.09261173187
Festering Desire	2	2-def-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	11992.6109952	220255.33960803514
Festering Desire	3	2-def-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12401.922373632004	227131.9312005905
Festering Desire	4	2-def-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12815.785027584003	234107.86738939787
Festering Desire	5	2-def-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13234.198957056002	241183.14817445722
Festering Desire	1	2-def-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	12788.249810688	230876.4400980825
Festering Desire	2	2-def-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13201.543555200002	237839.95821235832
Festering Desire	3	2-def-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	13619.388575232002	244902.82092288623
Festering Desire	4	2-def-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	14041.784870784	252065.02822966618
Festering Desire	5	2-def-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/0/12/8	14468.732441856	259326.58013269806
Festering Desire	1	2-gamb-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	12091.787762687998	217500.91272098396
Festering Desire	2	2-gamb-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	12473.3247552	223593.60268028796
Festering Desire	3	2-gamb-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	12859.034591232004	229752.92796543206
Festering Desire	4	2-gamb-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	13248.917270783999	235978.88857641598
Festering Desire	5	2-gamb-2-glad	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	13642.972793855999	242271.48451324
Festering Desire	1	2-gamb-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	12091.787762687998	217570.31770806396
Festering Desire	2	2-gamb-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	12473.3247552	223631.354983448
Festering Desire	3	2-gamb-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	12859.034591232004	229758.68140147204
Festering Desire	4	2-gamb-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	13248.917270783999	235952.296962136
Festering Desire	5	2-gamb-2-no	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	13642.972793855999	242212.20166544
Festering Desire	1	2-gamb-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	13192.375241087999	234263.38089581396
Festering Desire	2	2-gamb-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	13581.736315199998	240448.710313648
Festering Desire	3	2-gamb-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	13975.270232832003	246700.32887412203
Festering Desire	4	2-gamb-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	14372.976993983997	253018.23657723595
Festering Desire	5	2-gamb-2-petra	ATK%/DEF%/DEF%	0/20/0/0	0/20/0/0	14774.856598655997	259402.43342298997
Festering Desire	1	2-glad-2-petra	ATK%/DEF%/CR	0/19/0/1	0/5/5/10	11486.282473050736	226237.87621812487
Festering Desire	2	2-glad-2-petra	ATK%/DEF%/CR	0/18/0/2	0/7/4/9	11855.784534760858	232683.28083831645
Festering Desire	3	2-glad-2-petra	ATK%/DEF%/CR	0/18/0/2	0/6/4/10	12235.567903827608	239255.84130903942
Festering Desire	4	2-glad-2-petra	ATK%/DEF%/CR	0/17/0/3	0/6/4/10	12622.702562796212	245945.1821427915
Festering Desire	5	2-glad-2-petra	ATK%/DEF%/CR	0/17/0/3	0/7/3/10	13018.640356725238	252736.9538696257
Festering Desire	1	2-glad-2-no	ATK%/DEF%/CR	0/19/0/1	0/5/5/10	10408.095757808178	210826.18811323907
Festering Desire	2	2-glad-2-no	ATK%/DEF%/CR	0/18/0/2	0/5/5/10	10770.089980295577	217066.992562089
Festering Desire	3	2-glad-2-no	ATK%/DEF%/CR	0/18/0/2	0/5/5/10	11141.804384415129	223401.1258728493
Festering Desire	4	2-glad-2-no	ATK%/DEF%/CR	0/17/0/3	0/6/4/10	11520.603968838454	229861.54557300144
Festering Desire	5	2-glad-2-no	ATK%/DEF%/CR	0/17/0/3	0/6/4/10	11907.834865537077	236466.84218000586
Festering Desire	1	2-petra-2-no	ATK%/DEF%/CR	0/19/0/1	0/7/4/9	11486.282473050736	225863.90987698463
Festering Desire	2	2-petra-2-no	ATK%/DEF%/CR	0/18/0/2	0/7/4/9	11855.784534760858	232267.96091241087
Festering Desire	3	2-petra-2-no	ATK%/DEF%/CR	0/18/0/2	0/6/4/10	12235.567903827608	238766.83421949932
Festering Desire	4	2-petra-2-no	ATK%/DEF%/CR	0/17/0/3	0/6/4/10	12622.702562796212	245393.76166686503
Festering Desire	5	2-petra-2-no	ATK%/DEF%/CR	0/17/0/3	0/7/3/10	13018.640356725238	252133.3575833924
Festering Desire	1	2-def-2-glad	ATK%/DEF%/CR	0/17/0/3	0/1/7/12	11183.268588854224	215611.008958983
Festering Desire	2	2-def-2-glad	ATK%/DEF%/CR	0/16/0/4	0/2/6/12	11583.722994708087	222358.04378882243
Festering Desire	3	2-def-2-glad	ATK%/DEF%/CR	0/16/0/4	0/2/6/12	11995.26687117254	229232.43030600788
Festering Desire	4	2-def-2-glad	ATK%/DEF%/CR	0/15/0/5	0/2/6/12	12414.501074678172	236209.69227257694
Festering Desire	5	2-def-2-glad	ATK%/DEF%/CR	0/15/0/5	0/3/5/12	12842.88900015836	243358.16185932385
Festering Desire	1	2-def-2-no	ATK%/DEF%/CR	0/17/0/3	0/1/7/12	11183.268588854224	215909.13369802848
Festering Desire	2	2-def-2-no	ATK%/DEF%/CR	0/16/0/4	0/2/6/12	11583.722994708087	222592.246915147
Festering Desire	3	2-def-2-no	ATK%/DEF%/CR	0/16/0/4	0/2/6/12	11995.26687117254	229409.74525231618
Festering Desire	4	2-def-2-no	ATK%/DEF%/CR	0/15/0/5	0/2/6/12	12414.501074678172	236329.26770514343
Festering Desire	5	2-def-2-no	ATK%/DEF%/CR	0/15/0/5	0/3/5/12	12842.88900015836	243414.71241736025
Festering Desire	1	2-def-2-petra	ATK%/DEF%/CR	0/17/0/3	0/3/6/11	12341.756357036635	232714.1929099346
Festering Desire	2	2-def-2-petra	ATK%/DEF%/CR	0/16/0/4	0/3/6/11	12751.4370062714	239590.7410026097
